Date,Code,Name,Close,AnomalyScore,AnomalyReason,Rt,Stage,FwdReturn5d,FwdReturn10d,FwdReturn20d
2023-06-16,303360,프로테옴텍,5210.0,5.388107186829344,VolumeZ,0.06309573444801943,정점 지나 하락기,-0.18234165067178498,-0.23800383877159303,-0.2024952015355086
2023-06-16,011390,부산산업,79300.0,5.3819260454384725,VolumeZ,0.8550722328757188,포화기,-0.003783102143757877,-0.007566204287515754,-0.060529634300126145
2023-06-16,045390,대아티아이,3805.0,5.37863626443543,VolumeZ,1.0782889295918927,포화기,-0.05781865965834432,-0.06044678055190533,-0.10381077529566363
2023-06-16,215790,알비케이그룹,1499.0,5.368494349604272,VolumeZ,4.063071365347149,초기 확산기,0.12474983322214817,0.1340893929286191,0.23082054703135424
2023-06-16,094940,푸른기술,8990.0,5.358324213711622,VolumeZ,1.0000000000000009,포화기,-0.03781979977753058,-0.06785317018909898,-0.07897664071190214
2023-06-19,065690,파커스,1905.0,5.479958818849171,VolumeZ,23.05639023018434,초기 확산기,-0.055118110236220486,-0.027821522309711244,-0.05459317585301837
2023-06-19,264850,이랜시스,3045.0,5.479765283131112,VolumeZ,1.284213880332324,초기 확산기,-0.039408866995073843,-0.05090311986863716,-0.13464696223316908
2023-06-19,900120,씨케이에이치,174.0,5.477642153828366,VolumeZ,22.472377942265403,초기 확산기,-0.06896551724137934,-0.08045977011494254,-0.16091954022988508
2023-06-19,013580,계룡건설,18620.0,5.46677207682933,VolumeZ,24.582275596553544,초기 확산기,-0.07572502685284643,-0.08807733619763691,-0.1143931256713212
2023-06-19,013810,스페코,4525.0,5.447029154854406,VolumeZ,2183.010891196819,초기 확산기,0.04088397790055254,0.04751381215469608,0.12928176795580115
2023-06-20,223310,커머스마이너,2805.0,5.570484990582331,VolumeZ,1.000000000000001,포화기,-0.1515151515151515,-0.1836007130124777,-0.2192513368983957
2023-06-20,060240,룽투코리아,2290.0,5.569707208887054,VolumeZ,251.18864315095828,초기 확산기,0.04585152838427953,-0.004366812227074246,0.01091703056768556
2023-06-20,187220,디티앤씨,5580.0,5.56897917518055,VolumeZ,315.6540115948622,초기 확산기,-0.04659498207885304,-0.010752688172043001,-0.13172043010752688
2023-06-20,042510,라온시큐어,2435.0,5.565910390244969,VolumeZ,3368.4897486760137,초기 확산기,0.04928131416837789,0.06776180698151957,0.07597535934291577
2023-06-20,003280,흥아해운,1886.0,5.564330169511887,VolumeZ,2447.767049199773,초기 확산기,0.1267232237539766,0.21686108165429485,0.30965005302226944
2023-06-21,100220,비상교육,6820.0,5.659215112397786,VolumeZ,3973.0703759274793,초기 확산기,-0.12023460410557185,-0.19648093841642233,-0.3086510263929618
2023-06-21,339950,아이비김영,2345.0,5.658943448918367,VolumeZ,18.902753503862385,초기 확산기,-0.031982942430703654,-0.11087420042643925,-0.18550106609808104
2023-06-21,058400,KNN,1071.0,5.657260441116936,VolumeZ,25.18684729802599,초기 확산기,-0.06629318394024275,-0.09056956115779646,-0.130718954248366
2023-06-21,115480,씨유메디칼,1208.0,5.657200804534315,VolumeZ,24.554633288766247,초기 확산기,0.037251655629139124,0.051324503311258374,0.0347682119205297
2023-06-21,016670,디모아,432.0,5.653879733482734,VolumeZ,23.179955037860786,초기 확산기,0.09722222222222232,0.09722222222222232,-0.02083333333333337
2023-06-22,002070,비비안,1684.0,5.7465437449260275,VolumeZ,0.1507671628787222,정점 지나 하락기,-0.10926365795724469,-0.0077197149643705165,-0.10035629453681705
2023-06-22,221980,케이디켐,14430.0,5.744963952397405,VolumeZ,3.4385116359623153,초기 확산기,-0.04504504504504503,-0.047124047124047164,-0.014553014553014498
2023-06-22,073110,엘엠에스,7500.0,5.744235736223549,VolumeZ,24.764742409034035,초기 확산기,-0.06666666666666665,-0.06000000000000005,-0.08799999999999997
2023-06-22,008600,윌비스,615.0,5.743838631875705,VolumeZ,251.18864315095828,초기 확산기,-0.06504065040650409,-0.06666666666666665,-0.0910569105691057
2023-06-22,054940,엑사이엔씨,1380.0,5.741863239787767,VolumeZ,4.935272172791621,초기 확산기,-0.1384057971014493,-0.16739130434782612,-0.1934782608695652
2023-06-23,311060,엘에이티,4505.0,5.832855324484059,ChangesRatioZ,9.735059875946089,초기 확산기,0.10987791342952269,0.21198668146503885,0.2874583795782464
2023-06-23,004270,남성,2645.0,5.832779205813913,VolumeZ,1.4282109718597074,초기 확산기,-0.1058601134215501,-0.15689981096408323,-0.17958412098298682
2023-06-23,042000,카페24,9780.0,5.83061184331962,VolumeZ,255.35662507452253,초기 확산기,0.4263803680981595,0.5603271983640081,0.361963190184049
2023-06-23,365270,큐라클,10420.0,5.830306724749918,VolumeZ,17.314190302810108,초기 확산기,-0.014395393474088247,-0.06813819577735125,0.527831094049904
2023-06-23,250930,예선테크,1080.0,5.822386258420746,VolumeZ,251.18864315095828,초기 확산기,-0.045370370370370394,-0.08333333333333337,-0.09722222222222221
2023-06-26,138070,신진에스엠,3460.0,5.917923751252308,VolumeZ,0.11210404622358207,정점 지나 하락기,-0.06647398843930641,-0.1719653179190751,-0.1835260115606936
2023-06-26,002220,한일철강,3540.0,5.917862852804815,VolumeZ,2.880875898912904,초기 확산기,-0.019774011299435013,-0.05932203389830504,-0.1384180790960452
2023-06-26,038290,마크로젠,24550.0,5.917846714832582,VolumeZ,16.895223188244255,초기 확산기,0.012219959266802416,-0.08146639511201625,-0.1059063136456212
2023-06-26,078000,텔코웨어,9210.0,5.90608084606768,VolumeZ,2.400111496702499,초기 확산기,-0.011943539630836053,-0.028230184581976125,-0.04668838219326821
2023-06-26,102260,동성케미컬,4700.0,5.8985168649254955,VolumeZ,24.99338139148982,초기 확산기,-0.036170212765957444,-0.04893617021276597,-0.0031914893617021045
2023-06-27,139990,아주스틸,9870.0,6.000170347087672,VolumeZ,3981.071705534991,초기 확산기,-0.014184397163120588,-0.0678824721377913,-0.1063829787234043
2023-06-27,061040,알에프텍,4745.0,5.999406204330396,VolumeZ,2956.207056366765,초기 확산기,-0.021074815595363505,-0.08113804004214964,-0.1854583772391991
2023-06-27,446070,유니드비티플러스,8780.0,5.998811748507598,VolumeZ,224.23449035570974,초기 확산기,-0.07289293849658318,-0.0751708428246014,-0.038724373576309756
2023-06-27,003800,에이스침대,29900.0,5.9986236729421165,VolumeZ,10.25806759057144,초기 확산기,-0.07023411371237454,-0.10200668896321075,-0.117056856187291
2023-06-27,065530,와이어블,2650.0,5.99392796864468,VolumeZ,1560.6461428349996,초기 확산기,0.02452830188679256,-0.024528301886792447,-0.19622641509433958
2023-06-28,001210,금호전기,1000.0,6.081831688577021,VolumeZ,251.18864315095828,초기 확산기,0.21399999999999997,0.1180000000000001,-0.14300000000000002
2023-06-28,317860,노드메이슨,5500.0,6.080432455068554,VolumeZ,43.992642223371874,초기 확산기,0.08909090909090911,-0.07272727272727275,-0.09090909090909094
2023-06-28,076340,관악산업,5830.0,6.076594410344664,VolumeZ,1.000000000000001,평시,0.06346483704974282,0.19039451114922823,0.2075471698113207
2023-06-28,035600,KG이니시스,12880.0,6.074267508500018,VolumeZ,0.24330169727808273,정점 지나 하락기,-0.06521739130434778,-0.08307453416149069,-0.19875776397515532
2023-06-28,297890,HB솔루션,19410.0,6.062441289071643,VolumeZ,264.27651737152183,초기 확산기,0.009273570324574987,-0.743946419371458,-0.7694487377640391
2023-06-29,232830,시큐센,9150.0,6.1663987538157965,VolumeZ,293.7521651912308,초기 확산기,-0.419672131147541,-0.42732240437158475,-0.6633879781420765
2023-06-29,199820,제일전기공업,13680.0,6.165594167750308,VolumeZ,1.6778599074257108,초기 확산기,0.008040935672514626,0.0314327485380117,-0.13011695906432752
2023-06-29,035460,기산텔레콤,3725.0,6.1615897669556166,VolumeZ,3.458695816538656,초기 확산기,-0.05771812080536909,-0.0738255033557047,-0.21073825503355703
2023-06-29,154030,아시아종묘,3640.0,6.157719187626039,VolumeZ,251.18864315095828,초기 확산기,0.0027472527472527375,0.024725274725274637,-0.06318681318681318
2023-06-29,056190,에스에프에이,35350.0,6.152067786862238,VolumeZ,0.08797131957353187,정점 지나 하락기,0.021216407355021172,0.04667609618104662,0.012729844413012836
2023-06-30,237750,피앤씨테크,7210.0,6.246647487010003,VolumeZ,1.4802292200556932,초기 확산기,-0.08183079056865461,-0.0859916782246879,-0.16088765603328714
2023-06-30,009780,엠에스씨,7470.0,6.237321903191624,VolumeZ,4.892354491320746,초기 확산기,-0.032128514056224855,-0.15662650602409633,-0.22891566265060237
2023-06-30,116100,태양기계,1634.0,6.217879832190758,VolumeZ,0.009599214411134399,정점 지나 하락기,0.03427172582619331,-0.033047735618115026,-0.05446756425948596
2023-06-30,253590,네오셈,3405.0,6.216535926037208,VolumeZ,0.10810697254089285,정점 지나 하락기,0.15124816446402356,0.5682819383259912,0.3215859030837005
2023-06-30,004590,한국가구,4650.0,6.215477648610509,VolumeZ,3981.071705534991,초기 확산기,-0.010752688172043001,-0.023655913978494647,-0.08709677419354833
2023-07-03,070590,한솔인티큐브,1881.0,6.323471792048301,VolumeZ,2.0974666937381983,초기 확산기,-0.04678362573099415,0.14300903774587992,0.12706007442849554
2023-07-03,053080,케이엔솔,12560.0,6.314624541341678,VolumeZ,22.310101015077873,초기 확산기,-0.05493630573248409,-0.0007961783439490722,0.8351910828025477
2023-07-03,054050,농우바이오,9070.0,6.30026738210278,VolumeZ,247.27390085093637,초기 확산기,-0.04961411245865488,-0.007717750826901848,-0.07056229327453145
2023-07-03,307930,컴퍼니케이,6790.0,6.296104474080249,VolumeZ,0.4131061409382757,정점 지나 하락기,0.042709867452135564,0.3387334315169366,0.20913107511045648
2023-07-03,023810,인팩,11250.0,6.292465373791643,VolumeZ,280.7350343069974,초기 확산기,0.07733333333333325,0.15022222222222226,0.3217777777777777
2023-07-04,106240,파인테크닉스,2605.0,6.403177722286415,VolumeZ,267.47478906599804,초기 확산기,-0.08829174664107486,-0.12476007677543188,-0.16698656429942416
2023-07-04,004890,동일산업,75500.0,6.402411961676768,VolumeZ,1.000000000000001,평시,-0.19337748344370864,-0.22516556291390732,-0.24238410596026494
2023-07-04,001070,대한방직,18700.0,6.399195940833682,VolumeZ,1.000000000000001,평시,-0.30534759358288766,-0.3545454545454545,-0.393048128342246
2023-07-04,034310,NICE,11810.0,6.395346310234526,VolumeZ,0.07756116608408738,정점 지나 하락기,-0.030482641828958545,-0.04572396274343782,-0.06435224386113458
2023-07-04,109860,동일금속,12200.0,6.394883897831269,VolumeZ,1.000000000000001,평시,-0.020491803278688492,-0.03770491803278686,-0.031147540983606503
2023-07-05,049800,우진플라임,4030.0,6.48186054645399,VolumeZ,406.43668610170823,초기 확산기,0.1228287841191067,0.002481389578163684,-0.032258064516129004
2023-07-05,331380,포커스에이치엔에스,3145.0,6.475466715398656,VolumeZ,1745.8400911528408,초기 확산기,-0.16534181240063595,-0.18759936406995226,-0.21780604133545312
2023-07-05,239610,에이치엘사이언스,20250.0,6.465950919757871,VolumeZ,251.1886431509576,초기 확산기,-0.12790123456790126,-0.1920987654320988,-0.2592592592592593
2023-07-05,123750,알톤스포츠,3925.0,6.451902512516184,VolumeZ,251.18864315095806,초기 확산기,-0.07388535031847132,-0.08025477707006368,-0.09554140127388533
2023-07-05,000520,삼일제약,7850.0,6.420786518501025,VolumeZ,0.08725336040031934,정점 지나 하락기,-0.0573248407643312,-0.07261146496815285,-0.04968152866242037
2023-07-06,096640,멜파스,200.0,6.559132733999383,ChangesRatioZ,1.000000000000001,포화기,0.3500000000000001,,
2023-07-06,023900,풍국주정,16360.0,6.55855618587488,VolumeZ,0.22196545332258227,정점 지나 하락기,-0.11308068459657705,-0.1363080684596577,-0.17909535452322733
2023-07-06,440790,교보13호스팩,2205.0,6.557895525641705,VolumeZ,259.9668386629725,초기 확산기,-0.01814058956916098,-0.013605442176870763,-0.038548752834467126
2023-07-06,104700,한국철강,6880.0,6.5575985352831045,VolumeZ,0.21570518327539226,정점 지나 하락기,-0.07994186046511631,-0.10029069767441856,-0.10901162790697672
2023-07-06,004450,삼화왕관,35400.0,6.556852389131137,VolumeZ,0.12661525594863224,정점 지나 하락기,0.06920903954802249,0.0028248587570620654,-0.06073446327683618
2023-07-07,123570,이엠넷,4030.0,6.634492156604592,VolumeZ,0.21955445470621696,정점 지나 하락기,0.22332506203473956,-0.05459057071960294,-0.1550868486352357
2023-07-07,053300,한국정보인증,5390.0,6.634172293028302,VolumeZ,16.98872623518155,초기 확산기,-0.04638218923933213,-0.07884972170686455,-0.12244897959183676
2023-07-07,003075,코오롱글로벌우,21000.0,6.6204011944206815,VolumeZ,2.0588254428617985,초기 확산기,-0.08285714285714285,-0.08333333333333337,-0.13
2023-07-07,237820,플레이디,6650.0,6.522757926058003,VolumeZ,37.797198406669466,초기 확산기,0.05263157894736836,-0.05112781954887213,-0.1533834586466165
2023-07-07,307870,비투엔,2615.0,6.486515908196959,VolumeZ,49.42879138949358,초기 확산기,0.5219885277246654,0.44168260038240925,0.3957934990439771
2023-07-10,261200,덴티스,14670.0,6.667199519316915,VolumeZ,293.44152179576184,초기 확산기,-0.09815950920245398,-0.17859577368779822,-0.1704158145875937
2023-07-10,348030,모비릭스,10180.0,6.65845660433587,VolumeZ,251.18864315095828,초기 확산기,0.046168958742632604,-0.012770137524557912,-0.0982318271119843
2023-07-10,046310,백금T&A,3480.0,6.652760998395985,VolumeZ,3.253695680664835,초기 확산기,0.04166666666666674,-0.007183908045977017,0.09770114942528729
2023-07-10,230360,에코마케팅,10720.0,6.629659391932547,VolumeZ,378.76712705217227,초기 확산기,0.052238805970149294,-0.051305970149253755,-0.03358208955223885
2023-07-10,119860,커넥트웨이브,12760.0,6.629579633131322,VolumeZ,251.18864315095828,초기 확산기,-0.023510971786833812,-0.09247648902821315,-0.12617554858934166
2023-07-11,130660,한전산업,9120.0,6.781200711712866,VolumeZ,3308.5886993445133,초기 확산기,-0.1228070175438597,-0.18092105263157898,-0.11622807017543857
2023-07-11,011700,한신기계,5930.0,6.770869898773594,VolumeZ,3929.9158477468077,초기 확산기,-0.10623946037099496,-0.1593591905564924,-0.21753794266441817
2023-07-11,105840,우진,11050.0,6.739609138326233,VolumeZ,2698.7389756935822,초기 확산기,-0.09773755656108596,-0.09864253393665157,-0.1357466063348416
2023-07-11,006910,보성파워텍,4025.0,6.736043924043468,VolumeZ,2280.8091994115534,초기 확산기,-0.07329192546583851,-0.13291925465838506,-0.17018633540372674
2023-07-11,019990,에너토크,8700.0,6.7124410470164095,VolumeZ,3133.5976978307363,초기 확산기,-0.08275862068965523,-0.1701149425287356,-0.21724137931034482
2023-07-12,078650,지나인제약,1003.0,6.857142857142858,VolumeZ,1.000000000000001,포화기,-0.8933200398803589,,
2023-07-12,155650,와이엠씨,7680.0,6.855913486589447,VolumeZ,251.18864315095828,초기 확산기,-0.06510416666666663,-0.16536458333333337,-0.12239583333333337
2023-07-12,063760,이엘피,3790.0,6.852018387055279,VolumeZ,19.417528297280615,초기 확산기,0.04617414248021112,-0.10158311345646442,-0.0316622691292876
2023-07-12,033050,제이엠아이,1280.0,6.800889694764046,VolumeZ,26.955051630034244,초기 확산기,-0.00390625,-0.1171875,-0.1171875
2023-07-12,129890,앱코,3880.0,6.778771197829401,VolumeZ,1756.6022936914483,초기 확산기,-0.046391752577319534,-0.19458762886597936,0.06572164948453607
2023-07-13,004720,팜젠사이언스,5890.0,6.92470012725765,VolumeZ,3151.650899148925,초기 확산기,0.008488964346349714,-0.03395585738539897,0.06960950764006801
2023-07-13,039860,나노엔텍,4585.0,6.923749968019769,VolumeZ,21.941292355147684,초기 확산기,0.022900763358778553,-0.08178844056706647,0.025081788440566966
2023-07-13,058820,CMG제약,2170.0,6.891745530344389,VolumeZ,212.24357251297914,초기 확산기,0.0714285714285714,-0.01382488479262678,0.20046082949308763
2023-07-13,063440,SM Life Design,2015.0,6.835868288248429,VolumeZ,2.5586922540426045,초기 확산기,-0.022332506203473934,-0.02531017369727051,0.017369727047146455
2023-07-13,099390,브레인즈컴퍼니,8880.0,6.830903833398581,VolumeZ,251.1886431509585,초기 확산기,-0.04504504504504503,-0.18693693693693691,-0.13626126126126126
2023-07-14,405350,IBKS제17호스팩,3520.0,6.997387459960526,VolumeZ,1.000000000000001,포화기,0.03977272727272729,-0.07670454545454541,-0.045454545454545414
2023-07-14,066900,디에이피,4490.0,6.989820975604366,VolumeZ,28.21012380516095,초기 확산기,-0.1737193763919822,-0.232739420935412,-0.1982182628062361
2023-07-14,331520,밸로프,1503.0,6.988933723972769,VolumeZ,2.9497957649374955,초기 확산기,-0.03260146373918826,-0.08649367930805052,-0.15901530272787756
2023-07-14,950110,SBI핀테크솔루션즈,5210.0,6.974180236150296,VolumeZ,251.1886431509587,초기 확산기,-0.06909788867562383,-0.19673704414587334,-0.1285988483685221
2023-07-14,065350,신성델타테크,12040.0,6.971232714492117,VolumeZ,251.18864315095828,초기 확산기,0.0888704318936877,0.14617940199335555,2.3222591362126246
2023-07-17,002100,경농,11800.0,7.071630873141039,VolumeZ,0.20517084277049874,정점 지나 하락기,-0.11016949152542377,-0.15000000000000002,-0.1466101694915254
2023-07-17,001550,조비,16100.0,7.061964279579191,VolumeZ,0.17351003254272798,정점 지나 하락기,-0.08633540372670812,-0.13913043478260867,-0.15093167701863353
2023-07-17,417860,오브젠,48400.0,7.030176104732986,VolumeZ,39.35517993466928,초기 확산기,-0.12086776859504134,-0.04958677685950408,-0.0475206611570248
2023-07-17,036200,유니셈,10400.0,7.002753566482772,VolumeZ,4.314477168992358,초기 확산기,-0.0971153846153846,-0.05673076923076925,-0.1826923076923077
2023-07-17,030520,한글과컴퓨터,13220.0,6.999915196090097,VolumeZ,1.3349792792798085,초기 확산기,-0.0544629349470499,-0.001512859304084735,0.05975794251134636
2023-07-18,024950,삼천리자전거,6690.0,7.1386802918654135,VolumeZ,0.15843301533211893,정점 지나 하락기,-0.09566517189835577,-0.08370702541106123,-0.08819133034379667
2023-07-18,041520,이라이콤,9200.0,7.103021677780144,VolumeZ,5.710691879993024,초기 확산기,0.15326086956521734,0.11195652173913051,-0.15326086956521734
2023-07-18,186230,그린플러스,10650.0,7.088023792223155,VolumeZ,254.24476234893945,초기 확산기,-0.0938967136150235,-0.09014084507042253,-0.1333333333333333
2023-07-18,107600,새빗켐,92600.0,7.082035952303003,VolumeZ,251.1886431509585,초기 확산기,0.0777537796976242,-0.015118790496760237,-0.08531317494600432
2023-07-18,121800,비덴트,3320.0,7.072427501871672,MarcapReturnZ,1.000000000000001,포화기,0.0,0.0,0.0
2023-07-19,307750,국전약품,7160.0,7.203918613901313,VolumeZ,0.26986057644316447,정점 지나 하락기,-0.12290502793296088,-0.05726256983240219,-0.015363128491620137
2023-07-19,356890,싸이버원,9460.0,7.202922337424143,VolumeZ,0.2220403636454802,정점 지나 하락기,0.0,0.012684989429175397,-0.017970401691331905
